id,timestamp,amount,customer_id,transaction_city
95,1654300800000,3068,613,Yedun
96,1654300800000,3485,58,Rahama
97,1654300800000,7304,236,
98,1654300800000,5785,170,Gunungtua
99,1654300800000,4191,343,Nguken
100,1654300800000,9964,322,Nanae
101,1654300800000,6348,905,
102,1654300800000,6330,783,Krosno Odrzańskie
103,1654300800000,8078,333,Inayauan
104,1654300800000,1708,910,Shaydon
105,1654300800000,5873,9,Huế
106,1654300800000,2139,590,Aparecida do Taboado
107,1654300800000,8172,757,Xiaoying
108,1654300800000,2941,349,Cibingbin
109,1654300800000,6441,692,Majagual
110,1654300800000,7993,308,Gusau
111,1654300800000,7470,200,Groningen
112,1654300800000,6922,150,Cigenca
113,1654300800000,2664,687,Abade de Neiva
114,1654300800000,7181,69,Sorodot
115,1654300800000,3652,790,Arari
116,1654300800000,3859,344,Bajera
117,1654300800000,2056,881,Zarzis
118,1654300800000,7051,113,Cihambali
119,1654300800000,3868,73,Senhor do Bonfim
120,1654300800000,6663,320,Sinjhoro
121,1654300800000,6963,446,Sparwood
122,1654300800000,3574,288,Balingueo
123,1654300800000,6373,500,Pengfang
124,1654300800000,6505,460,Cibitung
125,1654300800000,6407,549,Mayqayyng
126,1654300800000,1517,409,
127,1654300800000,4348,334,
128,1654300800000,3311,88,Sychëvo
129,1654300800000,2733,113,Buga
130,1654300800000,4016,124,
131,1654300800000,3151,976,Flen
132,1654300800000,5537,427,
133,1654300800000,4363,456,
134,1654300800000,5584,553,Saskylakh
135,1654300800000,3770,481,
136,1654300800000,9142,267,
137,1654300800000,7768,925,Skuhrov nad Bělou
138,1654300800000,7001,227,Ban Bang Kadi Pathum Thani
139,1654300800000,5956,913,Jargalant
140,1654300800000,1325,295,Hongkou
141,1654300800000,9808,628,Plaju
142,1654300800000,2017,155,San Andrés
143,1654300800000,5854,786,Kota Bharu
144,1654300800000,2428,209,Nanger
145,1654300800000,2985,284,Wailolong
146,1654300800000,4397,513,Fátima
147,1654300800000,9419,565,Uychi
148,1654300800000,3971,437,Zuénoula
149,1654300800000,4871,445,
150,1654300800000,4950,349,Malo
151,1654300800000,9634,361,Nikitinskiy
152,1654300800000,7291,672,
153,1654300800000,9681,369,Dyurtyuli
154,1654300800000,5375,531,Acatenango
155,1654300800000,5839,176,Kotabaru
156,1654300800000,9192,253,Zhireken
157,1654300800000,7786,709,Tieling
158,1654300800000,6046,415,Saginaw
159,1654300800000,3578,812,Polkowice
160,1654300800000,9161,867,Anjani Barat
161,1654300800000,4582,27,
162,1654300800000,1935,347,
163,1654300800000,5805,123,Bonao
164,1654300800000,7336,202,Parczew
165,1654300800000,3410,650,
166,1654300800000,8947,532,Kloangpopot
167,1654300800000,3326,360,Chernoyerkovskaya
168,1654300800000,8482,475,Ōmagari
169,1654300800000,2381,439,Seka
170,1654300800000,9257,466,Gaojialing
171,1654300800000,3881,601,Křižanov
172,1654300800000,5581,920,Lisia Góra
173,1654300800000,8291,952,Novokayakent
174,1654300800000,9840,254,
175,1654300800000,9179,106,
176,1654300800000,7742,726,Neópolis
177,1654300800000,9102,193,Kupiskis
178,1654300800000,7013,841,Uwa
179,1654300800000,9387,203,Huakoulongtan
180,1654300800000,2784,736,Dalai
181,1654300800000,2429,296,
182,1654300800000,7833,455,Atambua
183,1654300800000,1369,939,Hanggan
184,1654300800000,7639,266,Camrose
185,1654300800000,4334,230,
186,1654300800000,6508,967,Dugcal
187,1654300800000,7867,356,Serra de Água
188,1654300800000,9874,981,Dalian
189,1654300800000,8187,368,Tópaga
190,1654300800000,6135,668,Chayek
191,1654300800000,8840,771,Kafr Miṣr
192,1654300800000,9101,920,
193,1654300800000,2692,301,Bawshar
194,1654300800000,6809,656,Iwakura
195,1654300800000,5416,64,Adare
196,1654300800000,5365,546,Zbarazh
197,1654300800000,5056,794,Samran
198,1654300800000,7080,111,
199,1654300800000,5525,281,Reading
200,1654300800000,5079,101,Nový Hrozenkov
201,1654300800000,6060,696,Eusébio
202,1654300800000,8581,5,Bajiazi
203,1654300800000,1318,579,
204,1654300800000,3326,947,Stryków
205,1654300800000,3886,742,
206,1654300800000,8624,753,
207,1654300800000,9616,412,Jingnao
208,1654300800000,4117,891,
209,1654300800000,2609,138,Quimper
210,1654300800000,5996,169,Talagante
211,1654300800000,3735,551,Pavino
212,1654300800000,8344,689,Chengyang
213,1654300800000,3126,259,Odiongan
214,1654300800000,5881,367,Argungu
215,1654300800000,9068,198,Yangxi
216,1654300800000,9979,201,Kargasok
217,1654300800000,1995,24,Rislane
218,1654300800000,6701,907,
219,1654300800000,3696,730,Aisai
220,1654300800000,2888,702,
221,1654300800000,8397,384,Juan Santiago
222,1654300800000,5504,651,Portland
223,1654300800000,1333,196,Velké Bílovice
224,1654300800000,7754,925,Tabuaço
225,1654300800000,7473,823,Bavorov
226,1654300800000,8905,602,Stockholm
227,1654300800000,9215,324,Sauga
228,1654300800000,8601,941,Luso
229,1654300800000,9268,294,Aserrío de Gariché
230,1654300800000,7187,170,Khorramdarreh
231,1654300800000,8651,732,Sérifos
232,1654300800000,4033,381,Markaz al Marīr
233,1654300800000,6863,141,Pañgobilian
234,1654300800000,1012,909,Benito Juarez
235,1654300800000,8146,454,Utajärvi
236,1654300800000,2030,965,Karanggeneng
237,1654300800000,7677,258,Dowsk
238,1654300800000,5112,56,Nerokoúros
239,1654300800000,2052,506,Chatuchak
240,1654300800000,4356,116,Hendījān
241,1654300800000,8996,783,Orlando
242,1654300800000,6864,672,Jindui
243,1654300800000,6971,637,
244,1654300800000,5771,598,Jeziorzany
245,1654300800000,4878,179,Sveg
246,1654300800000,2039,132,Talalayivka
247,1654300800000,2563,120,Huacho
248,1654300800000,3400,722,Wojaszówka
249,1654300800000,3791,101,Reston
250,1654300800000,1244,957,Isfana
251,1654300800000,2194,938,Kaédi
252,1654300800000,3487,130,Bajiao
253,1654300800000,5881,838,Tambangan
254,1654300800000,1403,207,Kaduheuleut
255,1654300800000,2717,97,
256,1654300800000,6115,952,
257,1654300800000,7718,342,Kopen
258,1654300800000,8908,835,Sukorambi
259,1654300800000,5236,777,Tonkino
260,1654300800000,1232,386,
261,1654300800000,2513,509,Klemunan
262,1654300800000,7311,957,Athi River
263,1654300800000,7838,463,Junqueiro
264,1654300800000,5398,705,Tianyuan
265,1654300800000,2267,255,Poligny
266,1654300800000,2194,519,Ōi
267,1654300800000,2931,176,Omaha
268,1654300800000,2900,442,
269,1654300800000,1016,966,Mégara
270,1654300800000,9397,612,Strängnäs
271,1654300800000,6949,230,Fagersta
272,1654300800000,5564,222,Dioknisi
273,1654300800000,2615,84,
274,1654300800000,8636,433,Surkhet
275,1654300800000,9742,366,Breu
276,1654300800000,6148,643,Kalwaria Zebrzydowska
277,1654300800000,1971,965,Novospasskoye
278,1654300800000,9053,407,Curry
279,1654300800000,2601,882,
280,1654300800000,8291,324,Minneapolis
281,1654300800000,6994,614,Jiangwakou
282,1654300800000,5417,525,Norzagaray
283,1654300800000,9882,570,Bairro de Santo António
284,1654300800000,9592,426,
285,1654300800000,6189,366,Yuefeng
286,1654300800000,3444,867,Belén
287,1654300800000,8529,662,Xiapu
288,1654300800000,8703,807,Żarów
289,1654300800000,8180,546,Leigongmiao
290,1654300800000,4087,825,
291,1654300800000,7046,6,Banarankrajan
292,1654300800000,9781,669,Zhaoxian
293,1654300800000,2889,0,Guisijan
294,1654300800000,9830,542,
295,1654300800000,5788,295,Gensi
296,1654300800000,5362,695,Buena Vista
297,1654300800000,4763,47,Khorlovo
298,1654300800000,8971,563,
299,1654300800000,6746,281,
300,1654300800000,8017,324,Charlotte
301,1654300800000,6205,943,Kenyau
302,1654300800000,1358,733,Campo Largo
303,1654300800000,5101,282,
304,1654300800000,2319,243,Gelang
305,1654300800000,3427,575,Stockholm
306,1654300800000,7263,817,Puncaktugu
307,1654300800000,1048,310,Sumeng
308,1654300800000,6850,442,Fort Pierce
309,1654300800000,8179,62,
310,1654300800000,1246,950,
311,1654300800000,7831,865,Potosí
312,1654300800000,3993,499,Codó
313,1654300800000,8311,521,Bhairab Bāzār
314,1654300800000,9609,444,
315,1654300800000,6956,230,
316,1654300800000,2586,912,
317,1654300800000,5411,358,Norberg
318,1654300800000,2245,591,Remiremont
319,1654300800000,9699,153,Hwado
320,1654300800000,4456,689,
321,1654300800000,5799,896,Banjar Tibubiyu Kaja
322,1654300800000,9357,6,Cruz Alta
323,1654300800000,9197,336,San Agustin
324,1654300800000,6958,195,Stockholm
325,1654300800000,7849,156,Tando Muhammad Khān
326,1654300800000,3690,430,Río Grande
327,1654300800000,8500,571,Mandala
328,1654300800000,6962,420,Cisompet
329,1654300800000,8157,276,
330,1654300800000,3500,816,
331,1654300800000,1147,200,Inuvik
332,1654300800000,2984,986,General Cabrera
333,1654300800000,8085,345,Rezh
334,1654300800000,2250,822,Bledzew
335,1654300800000,8878,568,Lyon
336,1654300800000,8768,626,
337,1654300800000,3186,214,
338,1654300800000,7039,488,Santa Maria
339,1654300800000,8911,449,Bintuni
340,1654300800000,4729,939,Qitai
341,1654300800000,7648,843,Conde
342,1654300800000,3927,435,Pojan
343,1654300800000,6144,846,
344,1654300800000,8177,31,Novais
345,1654300800000,1752,462,Priozërsk
346,1654300800000,8200,433,
347,1654300800000,6386,228,Río Hondo
348,1654300800000,3278,783,Dobre
349,1654300800000,9219,479,Josefina
350,1654300800000,1205,911,Taiyang
351,1654300800000,4567,35,Kombissiri
352,1654300800000,7197,913,
353,1654300800000,2358,1,Couva
354,1654300800000,7971,337,Huyang
355,1654300800000,2933,512,Stod
356,1654300800000,1914,201,Frederiksberg
357,1654300800000,5889,30,Seremban
358,1654300800000,9574,863,Varazqān
359,1654300800000,2275,960,Sankeng
360,1654300800000,3527,15,Jinping
361,1654300800000,2976,809,Itu
362,1654300800000,3319,611,Banjar Lalangpasek
363,1654300800000,3458,766,Parse
364,1654300800000,6769,642,Balakasap
365,1654300800000,7254,47,
366,1654300800000,7997,643,Çlirim
367,1654300800000,4065,860,Piława Górna
368,1654300800000,6002,113,Bueng Samakkhi
369,1654300800000,8382,948,Fayzabad
370,1654300800000,4563,977,Yanjiang
371,1654300800000,5877,949,Suifenhe
372,1654300800000,5361,82,Cartago
373,1654300800000,4712,61,Roissy Charles-de-Gaulle
374,1654300800000,2703,128,Loncoche
375,1654300800000,7419,526,
376,1654300800000,5541,446,Nazaré
377,1654300800000,7671,430,
378,1654300800000,5029,643,Bánica
379,1654300800000,3662,936,Saint-Jérôme
380,1654300800000,2945,75,
381,1654300800000,8539,552,Otwock
382,1654300800000,3026,461,Cork
383,1654300800000,6671,413,Gabi
384,1654300800000,8122,627,Narong
385,1654300800000,9733,824,Yako
386,1654300800000,8552,759,Makarov
387,1654300800000,1669,471,Port Antonio
388,1654300800000,3186,483,
389,1654300800000,7213,125,Sasykoli
390,1654300800000,7072,766,
391,1654300800000,3685,296,
392,1654300800000,8593,287,Siay
393,1654300800000,9743,244,Chejiazhuang
394,1654300800000,6087,673,Svrljig
395,1654300800000,9597,726,Aniso
396,1654300800000,8959,799,Thị Trấn Vạn Hà
397,1654300800000,4935,184,
398,1654300800000,7707,27,Uluarang
399,1654300800000,3799,34,Vihti
400,1654300800000,6527,704,Krasnokuts’k
401,1654300800000,5782,564,Heshi
402,1654300800000,7687,22,
403,1654300800000,1011,151,Mirów
404,1654300800000,9293,322,Hongchun
405,1654300800000,3384,465,
406,1654300800000,3160,682,Qīrah
407,1654300800000,4409,434,Maumbawa
408,1654300800000,2921,632,Burgos
409,1654300800000,1207,923,Pueblo Nuevo Viñas
410,1654300800000,3906,207,Sarata
411,1654300800000,8484,17,
412,1654300800000,1790,951,Sandia
413,1654300800000,9150,210,Daoxian
414,1654300800000,8064,799,
415,1654300800000,1236,114,
416,1654300800000,2521,313,Castainço
417,1654300800000,4880,151,Nanyang
418,1654300800000,2336,724,
419,1654300800000,8033,357,Balazar
420,1654300800000,1661,169,Ngou
421,1654300800000,5572,737,Bangkle
422,1654300800000,6594,590,Banjar Serangan
423,1654300800000,3427,194,Ushuaia
424,1654300800000,7034,965,
425,1654300800000,3097,849,Yaguachi Nuevo
426,1654300800000,2972,997,Houston
427,1654300800000,1450,44,Malaga
428,1654300800000,1863,576,Bodĭ
429,1654300800000,7553,836,Zakan-Yurt
430,1654300800000,2315,51,
431,1654300800000,2768,397,
432,1654300800000,6389,117,Kedungbanteng Krajan
433,1654300800000,6197,62,Caraga
434,1654300800000,2012,687,Ambohitseheno
435,1654300800000,6689,760,Kauswagan
436,1654300800000,1737,454,Maguan
437,1654300800000,6038,823,
438,1654300800000,1671,99,Jiaoshi
439,1654300800000,5589,232,Guandian
440,1654300800000,7394,619,Kagal’nitskaya
441,1654300800000,7758,812,A Yun Pa
442,1654300800000,3642,193,Pasirgaru
443,1654300800000,3926,684,Shipunovo
444,1654300800000,2415,504,São Miguel do Iguaçu
445,1654300800000,8377,65,Nijmegen
446,1654300800000,2142,440,Vila Chã do Monte
447,1654300800000,9607,315,Yingshouyingzi
448,1654300800000,6163,611,Kouango
449,1654300800000,1598,735,
450,1654300800000,1398,914,Tournai
451,1654300800000,2704,545,Fangfan
452,1654300800000,9424,373,Yatunpu
453,1654300800000,5905,715,Thị Trấn Tà Lùng
454,1654300800000,5758,508,Whittier
455,1654300800000,4910,719,Vukojevci
456,1654300800000,8885,409,Hexi
457,1654300800000,1094,37,Tirapata
458,1654300800000,2157,825,Umuarama
459,1654300800000,2377,470,
460,1654300800000,5190,764,Brämhult
461,1654300800000,5089,885,Sangiang
462,1654300800000,8022,113,Hepingyizu
463,1654300800000,4656,587,Roshnik
464,1654300800000,6829,104,Assis
465,1654300800000,3599,265,Barrhead
466,1654300800000,7179,627,Pueblo
467,1654300800000,9711,283,Dailing
468,1654300800000,8149,588,Curug
469,1654300800000,4775,322,
470,1654300800000,7558,172,Akron
471,1654300800000,6604,730,Capacho Nuevo
472,1654300800000,8668,23,Shevchenkove
473,1654300800000,7727,740,Church End
474,1654300800000,8452,213,Sandur
475,1654300800000,8756,616,Niquelândia
476,1654300800000,1409,947,Příbram
477,1654300800000,3934,435,Libertad
478,1654300800000,9181,509,Himi
479,1654300800000,5458,539,Baojia
480,1654300800000,5994,151,Bagnères-de-Bigorre
481,1654300800000,9476,681,Granada
482,1654300800000,1688,930,Memphis
483,1654300800000,5327,390,Kalpáki
484,1654300800000,3992,849,Falun
485,1654300800000,1200,322,Liqi
486,1654300800000,5276,452,Ágios Andréas
487,1654300800000,1296,914,Florida
488,1654300800000,9251,459,
489,1654300800000,8955,541,Toulon
490,1654300800000,9449,411,
491,1654300800000,7754,729,Waitangi
492,1654300800000,1734,717,Luoxi
493,1654300800000,1035,440,
494,1654300800000,7800,280,Fort Worth
495,1654300800000,3332,160,Oslo
496,1654300800000,7649,548,Shumikhinskiy
497,1654300800000,8098,525,Ciwaru
498,1654300800000,4348,76,Sumberrejo
499,1654300800000,8198,391,Dadus
500,1654300800000,5983,381,Elimäki
501,1654300800000,4294,424,Lingdangge
502,1654300800000,9107,576,Camilaca
503,1654300800000,9833,225,Roslavl’
504,1654300800000,5096,188,Staryy Urukh
505,1654300800000,7314,780,Napoli
506,1654300800000,1567,107,Starcevica
507,1654300800000,4428,45,
508,1654300800000,3471,755,
509,1654300800000,9359,613,Ohrid
510,1654300800000,6512,593,
511,1654300800000,9228,323,
512,1654300800000,3433,736,Rząśnik
513,1654300800000,8189,879,Polyarnyye Zori
514,1654300800000,5146,890,Khok Charoen
515,1654300800000,5867,14,Marne-la-Vallée
516,1654300800000,2341,712,Jiangti
517,1654300800000,4819,980,Aurora
518,1654300800000,8796,132,Kotovs’k
519,1654300800000,6128,602,
520,1654300800000,1274,578,Kansas City
521,1654300800000,4410,290,Bukbatang
522,1654300800000,7989,281,Bakalang
523,1654300800000,2738,447,Blendis
524,1654300800000,1780,667,
525,1654300800000,9124,708,Labnig
526,1654300800000,4609,536,Valencia
527,1654300800000,4259,872,Cabanbanan
528,1654300800000,5515,412,
529,1654300800000,6710,335,Jiguan
530,1654300800000,7546,47,Pervomayskiy
531,1654300800000,8373,983,
532,1654300800000,1654,671,Zeerust
533,1654300800000,6615,367,Yucheng
534,1654300800000,9243,196,Dampol
535,1654300800000,2407,617,Kiuola
536,1654300800000,6135,674,
537,1654300800000,4412,472,Longhe
538,1654300800000,5423,298,Haibara
539,1654300800000,5281,228,Breda
540,1654300800000,7564,437,Çalxanqala
541,1654300800000,4066,501,Chengjiang
542,1654300800000,9571,74,Fairview
543,1654300800000,3695,880,La Cumbre
544,1654300800000,8968,781,Stockholm
545,1654300800000,2055,675,
546,1654300800000,8360,327,Wassu
547,1654300800000,4562,401,Kisovec
548,1654300800000,3757,479,Créteil
549,1654300800000,2726,223,Bojong
550,1654300800000,5948,810,Campanário
551,1654300800000,5736,629,Dongchong
552,1654300800000,2403,601,Desē
553,1654300800000,8268,176,Carmen de Viboral
554,1654300800000,3342,488,Cidolog
555,1654300800000,5189,346,Colegiales
556,1654300800000,1500,909,Mount Darwin
557,1654300800000,4883,936,Fresno
558,1654300800000,6376,451,
559,1654300800000,7399,23,Boshof
560,1654300800000,4600,751,
561,1654300800000,9457,519,Fuhe
562,1654300800000,7081,381,Carice
563,1654300800000,5184,266,Suez
564,1654300800000,5449,73,Kampokpok
565,1654300800000,1751,539,Nai Harn
566,1654300800000,5810,210,Danan
567,1654300800000,3646,2,Yuantan
568,1654300800000,2523,776,Miribanteng
569,1654300800000,6815,273,Changchuan
570,1654300800000,5499,424,
571,1654300800000,4765,153,Novais
572,1654300800000,4990,969,Bo Kluea
573,1654300800000,2802,186,
574,1654300800000,6208,437,Laxou
575,1654300800000,6200,857,Hetang
576,1654300800000,1383,978,Moss
577,1654300800000,4481,81,
578,1654300800000,7890,76,Buan
579,1654300800000,7957,927,Nelipyno
580,1654300800000,6727,927,Gaojiazhuang
581,1654300800000,7264,853,Léo
582,1654300800000,3603,679,
583,1654300800000,9572,919,Cruzeiro
584,1654300800000,4057,153,
585,1654300800000,7093,451,Qixian
586,1654300800000,2173,788,Kandana
587,1654300800000,5302,92,Ljusdal
588,1654300800000,4340,662,
589,1654300800000,4128,791,Baimi
590,1654300800000,4164,941,
591,1654300800000,9513,673,
592,1654300800000,9707,824,
593,1654300800000,7685,638,Chinchaypujio
594,1654300800000,8765,213,Hannover
595,1654300800000,8141,654,
596,1654300800000,9507,636,Náfplio
597,1654300800000,5542,151,Zawichost
598,1654300800000,8469,731,Conchucos
599,1654300800000,9678,586,Sölvesborg
600,1654300800000,5226,836,Sukarama
601,1654300800000,1908,1000,Skien
602,1654300800000,3951,170,Kelin
603,1654300800000,5464,383,Västerås
604,1654300800000,8489,35,
605,1654300800000,5904,494,Koungou
606,1654300800000,5280,752,Wunat
607,1654300800000,3400,547,Dongjin
608,1654300800000,3452,5,Colima
609,1654300800000,6011,130,
610,1654300800000,1887,816,Heku
611,1654300800000,8428,863,
612,1654300800000,7355,403,Järfälla
613,1654300800000,6176,793,
614,1654300800000,7811,804,Shingū
615,1654300800000,6381,351,Butere
616,1654300800000,6239,317,
617,1654300800000,5077,993,Dubá
618,1654300800000,2479,848,Piraju
619,1654300800000,9581,860,Dasanlian Lauk
620,1654300800000,4697,902,
621,1654300800000,5045,850,
622,1654300800000,1105,355,
623,1654300800000,7961,183,Yanqi
624,1654300800000,4915,186,
625,1654300800000,7774,535,Bizhou
626,1654300800000,8989,487,
627,1654300800000,5286,701,Chipata
628,1654300800000,5011,98,Pakuncen
629,1654300800000,7338,323,
630,1654300800000,1619,214,Miandrarivo
631,1654300800000,4325,389,Vysotsk
632,1654300800000,9528,570,Noemuti
633,1654300800000,1077,33,
634,1654300800000,4005,653,Buynichy
635,1654300800000,5029,205,
636,1654300800000,9280,237,Palilula
637,1654300800000,4052,47,Brie-Comte-Robert
638,1654300800000,1877,946,Nelazskoye
639,1654300800000,5163,772,
640,1654300800000,4760,878,Masaran
641,1654300800000,6054,61,Houk
642,1654300800000,8684,656,Buyun
643,1654300800000,3973,142,Zwierzyń
644,1654300800000,6453,777,Chom Bueng
645,1654300800000,1022,989,Porsgrunn
646,1654300800000,7273,746,Orléans
647,1654300800000,7921,809,Soldato-Aleksandrovskoye
648,1654300800000,3175,781,Pointe Michel
649,1654300800000,8081,91,
650,1654300800000,2716,743,
651,1654300800000,4632,391,Al Jawādīyah
652,1654300800000,2496,775,Lansing
653,1654300800000,7761,826,
654,1654300800000,2134,252,
655,1654300800000,2019,340,Arroio Grande
656,1654300800000,3569,755,
657,1654300800000,4398,945,
658,1654300800000,7592,181,
659,1654300800000,1846,682,Sabaneta
660,1654300800000,7761,799,Särö
661,1654300800000,8354,949,Donghui
662,1654300800000,6680,118,Hacıqabul
663,1654300800000,4019,875,Kaynardzha
664,1654300800000,5680,981,Deneysville
665,1654300800000,3711,641,Ledenice
666,1654300800000,5975,373,Kebonkalapa
667,1654300800000,6825,792,Claver
668,1654300800000,2054,587,Binitinan
669,1654300800000,2785,118,Gunungmenang
670,1654300800000,9788,176,Santa Paz
671,1654300800000,5991,474,Hvozdná
672,1654300800000,7012,544,
673,1654300800000,8051,354,Mugango
674,1654300800000,7255,793,Mompach
675,1654300800000,6317,904,Fengsheng
676,1654300800000,1542,299,Wolongquan
677,1654300800000,2114,55,El Jícaro
678,1654300800000,1494,843,
679,1654300800000,3638,716,Renshan
680,1654300800000,6886,655,Andaray
681,1654300800000,5214,557,Ust-Kamenogorsk
682,1654300800000,8010,833,Mtwango
683,1654300800000,7854,443,Nossa Senhora da Glória
684,1654300800000,9897,60,Horad Smalyavichy
685,1654300800000,6933,189,Lundo
686,1654300800000,2061,300,
687,1654300800000,4471,715,Ramos West
688,1654300800000,2528,350,Sruki
689,1654300800000,7852,41,Valencia
690,1654300800000,2879,306,
691,1654300800000,7607,625,Longhe
692,1654300800000,4762,872,Krajan Dua Sumbersari
693,1654300800000,6816,43,
694,1654300800000,1374,401,Kiruna
695,1654300800000,1764,400,Boise
696,1654300800000,3675,359,
697,1654300800000,8241,610,Tân Phú
698,1654300800000,1409,948,Chase
699,1654300800000,2768,52,Sosnovoborsk
700,1654300800000,5204,213,Rognedino
701,1654300800000,8815,593,Andramasina
702,1654300800000,5598,51,Youssoufia
703,1654300800000,1277,153,Jiujie
704,1654300800000,6415,368,
705,1654300800000,6441,681,
706,1654300800000,2263,418,Oebaki
707,1654300800000,7913,354,
708,1654300800000,6359,307,Culubasa
709,1654300800000,9072,402,Sewon
710,1654300800000,2250,978,
711,1654300800000,4804,259,Bantarjati
712,1654300800000,9535,514,
713,1654300800000,3513,61,Merklín
714,1654300800000,8826,917,Bystra
715,1654300800000,2881,464,Trondheim
716,1654300800000,4680,222,Zhengguo
717,1654300800000,9258,117,Kosów Lacki
718,1654300800000,6576,420,Benjamín Aceval
719,1654300800000,2873,422,As Sulayyil
720,1654300800000,9235,52,
721,1654300800000,4733,668,New Haven
722,1654300800000,7788,908,Kalisabuk
723,1654300800000,7063,693,
724,1654300800000,8943,861,Griboyedov
725,1654300800000,9765,404,Kuala Lumpur
726,1654300800000,1444,816,
727,1654300800000,6512,493,Kilinochchi
728,1654300800000,5294,159,Fontenay-sous-Bois
729,1654300800000,3022,771,Bifeng
730,1654300800000,2380,195,Palestina
731,1654300800000,3688,147,Molinos
732,1654300800000,2541,856,Patrol
733,1654300800000,2415,373,Kangmei
734,1654300800000,6461,1000,Oula Xiuma
735,1654300800000,7437,333,
736,1654300800000,6225,158,Juren
737,1654300800000,4819,611,Victoria
738,1654300800000,9211,784,Macheng
739,1654300800000,7015,140,
740,1654300800000,4851,393,Dongshentou
741,1654300800000,6903,406,Jianzhatan
742,1654300800000,9968,259,Pendawanbaru
743,1654300800000,8042,35,Yangpu
744,1654300800000,3759,946,Rybatskoye
745,1654300800000,7668,322,Tagawa
746,1654300800000,4755,461,Lallayug
747,1654300800000,8186,259,Ouzini
748,1654300800000,5555,599,Kinnula
749,1654300800000,8783,626,Sauri
750,1654300800000,1213,189,Balzers
751,1654300800000,1997,232,San Juan del Surutú
752,1654300800000,6707,33,Rolante
753,1654300800000,8496,782,
754,1654300800000,5194,748,Toledo
755,1654300800000,7591,635,Kontiolahti
756,1654300800000,1150,390,
757,1654300800000,5625,413,Mansôa
